Time,F{\dext},F{\dint},u{\ddamaged},v{\ddamaged},a{\ddamaged}
0.15460000000000002,0.0,-5.7185747547438535,0.7850972961337904,5.610361145879095,3450.8993725257396
0.1547,0.0,-5.686893036825914,0.7857098495050611,5.954219913605896,3426.275982010285
0.15480000000000002,0.0,-5.653452501731327,0.7863564089044706,6.2955638534006875,3400.602813885545
0.1549,0.0,-5.618266965558785,0.7870367072032649,6.6342884910192135,3373.889938484975
0.155,0.0,-5.5813507767805435,0.7877504669794597,6.970290374945787,3346.14774004649
0.15510000000000002,0.0,-5.542718810711293,0.7884974006247825,7.30346710758778,3317.386912793374
0.1552,0.0,-5.502386463818697,0.7892772104546758,7.633717376080429,3287.6184570596047
0.1553,0.0,-5.460369647877745,0.790089588821321,7.96094098269251,3256.853675182025
0.1554,0.0,-5.4166847839710535,0.7909342182296395,8.285038874818461,3225.104167337012
0.1555,0.0,-5.371348796337238,0.7918107714562325,8.6059131745575,3192.3818274437463
0.15560000000000002,0.0,-5.324379106069747,0.7927189116712111,8.923467207858081,3158.698838567897
0.1557,0.0,-5.275793624668264,0.7936582925628778,9.237605533226612,3124.067668802688
0.1558,0.0,-5.225610747445099,0.7946285584652109,9.548233969998709,3088.501066639271
0.1559,0.0,-5.17384934678894,0.7956293444881073,9.855259626147527,3052.0120563370942
0.156,0.0,-5.120528765288277,0.7966602766503386,10.158590925638533,3014.6139334830123
0.15610000000000002,0.0,-5.065668808717052,0.7977209720151703,10.458137635315223,2976.3202600507907
0.1562,0.0,-5.009289738884988,0.7988110388285984,10.75381089129912,2937.14485962715
0.1563,0.0,-4.951412266355079,0.7999300766601531,11.045523224914033,2897.10181267111
0.1564,0.0,-4.892057543030846,0.8010776765462221,11.333188588118492,2856.20545141807
0.1565,0.0,-4.8312471546158955,0.8022534211358412,11.616722378440247,2814.470355017029
0.15660000000000002,0.0,-4.769003112948596,0.8034568848389009,11.896041463393958,2771.9113440571873
0.1567,0.0,-4.705347848214246,0.8046876339767206,12.171064204397064,2728.5434760049297
0.1568,0.0,-4.640304201037725,0.8059452269349344,12.441710480167734,2684.3820394084614
0.1569,0.0,-4.573895414459176,0.8072292143186378,12.707901709586022,2639.442548957316
0.157,0.0,-4.506145125795592,0.8085391391097407,12.96956087403156,2593.7407399534427
0.15710000000000002,0.0,-4.437077358391099,0.8098745368264726,13.226612539173898,2547.2925628933217
0.1572,0.0,-4.366716513258649,0.8112349356849868,13.478982876230505,2500.1141782388104
0.1573,0.0,-4.295087360616159,0.8126198567630062,13.726599682667983,2452.221950510758
0.1574,0.0,-4.222215031319921,0.8140288141654544,13.969392402337633,2403.63244288222
0.1575,0.0,-4.148125008198085,0.8154613151920197,14.207292145067552,2354.36241171616
0.15760000000000002,0.0,-4.072843117287379,0.8169168605065896,14.44023170567632,2304.428800459224
0.1577,0.0,-3.99639551897584,0.8183949443085025,14.668145582413805,2253.8487342904646
0.1578,0.0,-3.9188086990546416,0.8198950545055568,14.890969994835745,2202.6395141483413
0.1579,0.0,-3.8401094596820893,0.8214166728887189,15.108642901082158,2150.818610779925
0.158,0.0,-3.7603249102626783,0.8229592753084727,15.321104014579534,2098.4036591675804
0.15810000000000002,0.0,-3.67948245824438,0.8245223318527504,15.528294820157384,2045.412452389428
0.1582,0.0,-3.5976097998372616,0.8261053070263843,15.730158589558062,1991.8629356241445
0.1583,0.0,-3.5147349106564576,0.8277076599320213,15.926640396354829,1937.773200311188
0.1584,0.0,-3.4308860362926787,0.8293288444524384,16.117687130270397,1883.1614780001614
0.1585,0.0,-3.346091682813372,0.8309683094341985,16.303247510885964,1828.0461343112008
0.15860000000000002,0.0,-3.260380607197682,0.8326254988725874,16.483272100745182,1772.4456628731566
0.1587,0.0,-3.173781807708453,0.8342998520977666,16.657713317840273,1716.3786790286294
0.1588,0.0,-3.086324514204301,0.8359908039620858,16.826525447491967,1659.8639140052994
